"PERID","Criminal" 
"63756850","0"
"13376850","1"
"89776850","1"
"17597850","0"
"35317850","1"
"16027850","1"
"77067850","1"
"27687850","1"
"56308850","1"
"10908850","1"
"39008850","1"
"21618850","1"
"51428850","1"
"33558850","1"
"31758850","0"
"71568850","1"
"41378850","0"
"45788850","1"
"13509850","1"
"11329850","1"
"45879850","1"
"89610850","1"
"27430850","1"
"57140850","1"
"70650850","1"
"91360850","1"
"43970850","1"
"41170850","1"
"13780850","1"
"89991850","1"
"85101850","1"
"17521850","1"
"31121850","1"
"31931850","1"
"31641850","1"
"98751850","1"
"81261850","1"
"29461850","1"
"19271850","1"
"36381850","1"
"25292850","1"
"63202850","1"
"33012850","1"
"39032850","1"
"46852850","0"
"75952850","1"
"93152850","1"
"29362850","1"
"95572850","1"
"81972850","1"
"83582850","1"
"92682850","1"
"66563850","1"
"11204850","1"
"97414850","1"
"15234850","1"
"55944850","1"
"21154850","1"
"88264850","1"
"82864850","1"
"82674850","1"
"78884850","1"
"73995950","1"
"31855950","1"
"58155950","1"
"18965950","1"
"10385950","0"
"11806950","1"
"93226950","1"
"88536950","1"
"24646950","1"
"93366950","1"
"22276950","0"
"16876950","1"
"57586950","1"
"91997950","1"
"23317950","1"
"56637950","1"
"54837950","1"
"40567950","1"
"88767950","1"
"31277950","1"
"97677950","1"
"64977950","1"
"43077950","1"
"53887950","1"
"33408950","1"
"39808950","1"
"77008950","1"
"76538950","1"
"85638950","1"
"65348950","0"
"12648950","0"
"31558950","1"
"75778950","1"
"89188950","1"
"69999950","1"
"67909950","1"
"39329950","1"
"37339950","1"
"33449950","1"
"67049950","1"
"97289950","1"
"85489950","1"
"53200950","1"
"85000950","1"
"23820950","1"
"97230950","1"
"17940950","1"
"52250950","1"
"66660950","1"
"15570950","1"
"82870950","1"
"23101950","1"
"76941950","1"
"41251950","1"
"10351950","0"
"67651950","1"
"87461950","1"
"66561950","1"
"23671950","1"
"67081950","0"
"29692950","1"
"59022950","1"
"95942950","1"
"86462950","1"
"63762950","1"
"33572950","1"
"11772950","0"
"29782950","0"
"49593950","1"
"95653950","1"
"33663950","1"
"41673950","1"
"41483950","0"
"87883950","1"
"98594950","0"
"25414950","0"
"49014950","1"
"33424950","1"
"87544950","1"
"55744950","1"
"92854950","1"
"64464950","1"
"53564950","1"
"83374950","1"
"28295050","1"
"76495050","1"
"62415050","1"
"19715050","1"
"97915050","1"
"15065050","1"
"54165050","1"
"48385050","1"
"68336050","1"
"67146050","1"
"15966050","1"
"15107050","1"
"17047050","1"
"73257050","0"
"75487050","1"
"59087050","1"
"79608050","0"
"13018050","1"
"79228050","1"
"53348050","1"
"40648050","1"
"75148050","1"
"29558050","0"
"66858050","1"
"43778050","1"
"83588050","0"
"63399050","1"
"59509050","1"
"43109050","1"
"11929050","1"
"20839050","1"
"41449050","1"
"19079050","1"
"29690050","1"
"35800050","1"
"51820050","1"
"49020050","0"
"52530050","1"
"53140050","1"
"77550050","1"
"51150050","1"
"67360050","1"
"61580050","1"
"41391050","1"
"89111050","1"
"45131050","1"
"61671050","1"
"72381050","1"
"23092050","1"
"18302050","1"
"67212050","1"
"79342050","1"
"21382050","1"
"80482050","1"
"26693050","1"
"69723050","1"
"95933050","1"
"79863050","1"
"97063050","1"
"53273050","1"
"83083050","1"
"19294050","1"
"77494050","1"
"87824050","1"
"59764050","1"
"81374050","1"
"95974050","0"
"35395160","1"
"59705160","1"
"77905160","1"
"63115160","1"
"45245160","1"
"70555160","1"
"43496160","1"
"45006160","1"
"59036160","1"
"54056160","1"
"15766160","1"
"91166160","1"
"38276160","1"
"43776160","1"
"60076160","1"
"84486160","1"
"11786160","1"
"45717160","0"
"63917160","1"
"79267160","1"
"17467160","1"
"70598160","1"
"45808160","1"
"89218160","1"
"15758160","1"
"41158160","1"
"81968160","1"
"35709160","0"
"52439160","1"
"89739160","1"
"21249160","1"
"70349160","1"
"68979160","1"
"67889160","1"
"82900160","1"
"40100160","1"
"36930160","1"
"55030160","1"
"89340160","1"
"57540160","1"
"63750160","1"
"41760160","1"
"99770160","1"
"40480160","1"
"96880160","1"
"95791160","1"
"35311160","1"
"85121160","1"
"49241160","1"
"93651160","1"
"65261160","1"
"28771160","1"
"21281160","1"
"33892160","1"
"99002160","1"
"60042160","1"
"56252160","1"
"88052160","1"
"50282160","1"
"25782160","1"
"83503160","1"
"31323160","0"
"93933160","1"
"32033160","1"
"58573160","1"
"17814160","1"
"46914160","1"
"67764160","1"
"93974160","1"
"59184160","1"
"14005260","1"
"54815260","0"
"31115260","1"
"59455260","1"
"92155260","1"
"59265260","1"
"91496260","1"
"47896260","1"
"57606260","1"
"95806260","1"
"15616260","1"
"67226260","1"
"91826260","0"
"25946260","1"
"33576260","1"
"80686260","1"
"21397260","1"
"55997260","1"
"73907260","1"
"69117260","1"
"31727260","1"
"67457260","1"
"23568260","1"
"92478260","1"
"39778260","1"
"59399260","1"
"73999260","1"
"77309260","1"
"21909260","1"
"59109260","1"
"42619260","1"
"72239260","1"
"67739260","1"
"25649260","1"
"43849260","1"
"48159260","1"
"91669260","1"
"39489260","0"
"77200260","1"
"53170260","1"
"67051260","1"
"59661260","1"
"73071260","0"
"42171260","1"
"98712260","0"
"47142260","1"
"32452260","1"
"52262260","1"
"95962260","0"
"61123260","1"
"27043260","0"
"37473260","1"
"52594260","1"
"87804260","1"
"77614260","1"
"58324260","1"
"77234260","1"
"95954260","1"
"75764260","1"
"94484260","1"
"33195360","1"
"11535360","1"
"19445360","1"
"39255360","1"
"97455360","1"
"84755360","1"
"81865360","1"
"60965360","1"
"47026360","1"
"59156360","1"
"22286360","1"
"90486360","0"
"73186360","1"
"10437360","1"
"17257360","1"
"38157360","1"
"43467360","1"
"49867360","1"
"87687360","0"
"77208360","1"
"51238360","1"
"39578360","1"
"69388360","1"
"47919360","1"
"91329360","0"
"76829360","1"
"35449360","1"
"72369360","1"
"49289360","1"
"65689360","1"
"77290360","1"
"65490360","1"
"27000360","1"
"69940360","1"
"35150360","1"
"77760360","0"
"13591360","1"
"81311360","1"
"31931360","1"
"83441360","1"
"47851360","1"
"67092360","1"
"86192360","0"
"69602360","1"
"22732360","1"
"48842360","1"
"92252360","0"
"39552360","1"
"47752360","1"
"62872360","1"
"91972360","0"
"33582360","1"
"17182360","1"
"27993360","0"
"18413360","1"
"17133360","1"
"12343360","1"
"31873360","1"
"77604360","1"
"65804360","1"
"77414360","1"
"11014360","1"
"75424360","1"
"23624360","0"
"63954360","1"
"58264360","1"
"95564360","1"
"63764360","1"
"68074360","1"
"77984360","1"
"46695460","1"
"23995460","1"
"79535460","1"
"54745460","1"
"31855460","1"
"17065460","1"
"87875460","1"
"94175460","1"
"15696460","1"
"71616460","1"
"40716460","1"
"96736460","1"
"15836460","1"
"71946460","1"
"73556460","1"
"80856460","1"
"78056460","1"
"55166460","1"
"37586460","1"
"75597460","1"
"12607460","1"
"51327460","1"
"85447460","1"
"59047460","1"
"28147460","1"
"85257460","1"
"82557460","1"
"12367460","1"
"76967460","1"
"25877460","1"
"73077460","1"
"49287460","1"
"84598460","1"
"85208460","1"
"54928460","1"
"86819460","1"
"75729460","1"
"24639460","1"
"69849460","1"
"23259460","1"
"59089460","1"
"88700460","0"
"50310460","1"
"61540460","1"
"46470460","1"
"25191460","0"
"77511460","1"
"64811460","1"
"23911460","1"
"76421460","1"
"28031460","1"
"47131460","1"
"89641460","1"
"27651460","1"
"17461460","1"
"67081460","1"
"65612460","0"
"45993460","1"
"56223460","1"
"45843460","1"
"63473460","1"
"89873460","1"
"41004460","1"
"63614460","0"
"79344460","1"
"75554460","1"
"32284460","1"
"57105560","1"
"79715560","1"
"51325560","1"
"35925560","1"
"49335560","1"
"17535560","1"
"45735560","1"
"45065560","1"
"34785560","1"
"11896560","1"
"39096560","1"
"70706560","1"
"59236560","1"
"15966560","1"
"45917560","1"
"87337560","1"
"91077560","0"
"43158560","1"
"26478560","1"
"46809560","1"
"33109560","1"
"25719560","1"
"63729560","1"
"21739560","1"
"61449560","1"
"79649560","1"
"75289560","1"
"17089560","1"
"73000560","1"
"11010560","1"
"53430560","1"
"37030560","1"
"91340560","1"
"45940560","1"
"55370560","1"
"38070560","1"
"77170560","1"
"39591560","1"
"27501560","1"
"44611560","1"
"43521560","1"
"45841560","1"
"26551560","1"
"38971560","1"
"49681560","1"
"51812560","1"
"28922560","1"
"97352560","1"
"71952560","1"
"85362560","1"
"90862560","1"
"36882560","1"
"25793560","1"
"76213560","0"
"58013560","1"
"97253560","1"
"53273560","1"
"21473560","1"
"63083560","1"
"56594560","1"
"53894560","1"
"41094560","1"
"61614560","1"
"21424560","1"
"41754560","1"
"57584560","1"
"21184560","1"
"61695660","1"
"85625660","1"
"97945660","1"
"21355660","1"
"57565660","1"
"73775660","0"
"69175660","1"
"56285660","1"
"93585660","1"
"95906660","1"
"81736660","1"
"49266660","1"
"25666660","0"
"67897660","1"
"93007660","0"
"63957660","1"
"18077660","1"
"87987660","1"
"19308660","1"
"78408660","1"
"61108660","1"
"43048660","1"
"82148660","0"
"84188660","1"
"79499660","1"
"13809660","0"
"86319660","0"
"35419660","1"
"19019660","1"
"12339660","1"
"69159660","1"
"18879660","1"
"37440660","1"
"53840660","1"
"81850660","1"
"34360660","0"
"99480660","1"
"85880660","1"
"71611660","1"
"67821660","0"
"11231660","1"
"95541660","1"
"52651660","1"
"47151660","0"
"59761660","1"
"88292660","1"
"81992660","0"
"57102660","1"
"75112660","1"
"75922660","1"
"51132660","1"
"25872660","0"
"23403660","1"
"11603660","1"
"67813660","1"
"21743660","1"
"39563660","1"
"54494660","1"
"57194660","1"
"75914660","0"
"11124660","1"
"49844660","1"
"27044660","1"
"33254660","1"
"31264660","1"
"34774660","1"
"92395760","1"
"68795760","1"
"42915760","1"
"29025760","1"
"58645760","1"
"35755760","1"
"61965760","1"
"43575760","1"
"50685760","0"
"28885760","1"
"19596760","1"
"17316760","1"
"70346760","1"
"13046760","1"
"11486760","1"
"42197760","1"
"15417760","1"
"45227760","1"
"33427760","0"
"15037760","1"
"80867760","1"
"73377760","1"
"71577760","1"
"29777760","1"
"37308760","1"
"70008760","1"
"17118760","1"
"51668760","1"
"87878760","1"
"89299760","1"
"86599760","1"
"81099760","1"
"57019760","1"
"39629760","1"
"44939760","1"
"13559760","1"
"77969760","1"
"25789760","1"
"46200760","1"
"79520760","1"
"31080760","1"
"99231760","1"
"87431760","1"
"49751760","1"
"36051760","1"
"65151760","1"
"38661760","0"
"30271760","1"
"45532760","1"
"31932760","1"
"30793760","1"
"11833760","1"
"96663760","1"
"61163760","1"
"28224760","1"
"31444760","1"
"76944760","1"
"91254760","1"
"80354760","1"
"36564760","1"
"63674760","1"
"77695860","1"
"93945860","1"
"54896860","1"
"40006860","1"
"63516860","1"
"12946860","1"
"86356860","0"
"16597860","1"
"14797860","1"
"16117860","1"
"10527860","1"
"23037860","1"
"97347860","0"
"37967860","1"
"56877860","1"
"61328860","1"
"43128860","1"
"39048860","0"
"55258860","1"
"43409860","1"
"39619860","1"
"85829860","1"
"83029860","1"
"28859860","1"
"64069860","1"
"58289860","1"
"95589860","1"
"22889860","1"
"92400860","1"
"95240860","1"
"55860860","1"
"58370860","1"
"26570860","1"
"43870860","1"
"87280860","0"
"29601860","1"
"55621860","1"
"77231860","1"
"48131860","1"
"63341860","1"
"59361860","1"
"41161860","1"
"27181860","1"
"21302860","1"
"19502860","1"
"68602860","1"
"35902860","1"
"11922860","1"
"99642860","1"
"19452860","1"
"84572860","1"
"61682860","0"
"80593860","1"
"29693860","1"
"56323860","0"
"47553860","1"
"37124860","1"
"12144860","1"
"11054860","1"
"83474860","0"
"92384860","1"
"13895960","1"
"19005960","1"
"82325960","1"
"25025960","1"
"22845960","1"
"44265960","1"
"75165960","1"
"15785960","1"
"32896960","1"
"79196960","0"
"57246960","1"
"10946960","1"
"29476960","1"
"12986960","1"
"76397960","0"
"29807960","1"
"94927960","1"
"97957960","1"
"25777960","1"
"55587960","1"
"17718960","1"
"51128960","1"
"83258960","1"
"51458960","1"
"99468960","0"
"96768960","0"
"49088960","1"
"95299960","1"
"83499960","1"
"14109960","1"
"84729960","1"
"19039960","1"
"95149960","1"
"15959960","0"
"29989960","1"
"97510960","1"
"83240960","1"
"25660960","1"
"40970960","1"
"79070960","1"
"75280960","1"
"23480960","1"
"55091960","1"
"73001960","1"
"27221960","1"
"69021960","1"
"49351960","1"
"55751960","0"
"71151960","1"
"65561960","1"
"61102960","1"
"41242960","1"
"74372960","1"
"80772960","1"
"83282960","1"
"49203960","1"
"59013960","1"
"92523960","1"
"23753960","1"
"31953960","0"
"92663960","1"
"17163960","1"
"87973960","1"
"25173960","1"
"13994960","1"
"75314960","1"
"49244960","1"
"73844960","1"
"91044960","1"
"13654960","1"
"67064960","1"
"49674960","1"
"36915060","1"
"45155060","1"
"47765060","1"
"42075060","1"
"22885060","1"
"80896060","1"
"74636060","1"
"71936060","1"
"89466060","1"
"95866060","0"
"59417060","0"
"65437060","1"
"39557060","1"
"84057060","1"
"91167060","1"
"89177060","1"
"31598060","1"
"85338060","1"
"89938060","1"
"79268060","1"
"89699060","1"
"43819060","1"
"92249060","1"
"71159060","0"
"31969060","1"
"27179060","1"
"21589060","1"
"19300060","1"
"32000060","1"
"47120060","1"
"86740060","1"
"77260060","0"
"24370060","1"
"36980060","1"
"14701060","1"
"61621060","1"
"30531060","1"
"29631060","1"
"74841060","1"
"15551060","1"
"89151060","1"
"46261060","1"
"15361060","1"
"27161060","1"
"29771060","1"
"65981060","1"
"77592060","0"
"19102060","1"
"29293060","1"
"56593060","0"
"43893060","1"
"23413060","1"
"58913060","1"
"37823060","1"
"12133060","1"
"80853060","1"
"19953060","1"
"41563060","1"
"69573060","1"
"55973060","1"
"17394060","1"
"39904060","1"
"23314060","1"
"59714060","1"
"42224060","1"
"10234060","1"
"92034060","1"
"49044060","1"
"31084060","1"
"81215170","1"
"57425170","1"
"23825170","1"
"43965170","1"
"22065170","1"
"39175170","1"
"89985170","1"
"21306170","1"
"68606170","1"
"54626170","1"
"21926170","1"
"41736170","1"
"43056170","1"
"76376170","1"
"79886170","0"
"81497170","1"
"56707170","1"
"22107170","1"
"27177170","1"
"99787170","1"
"78887170","1"
"76087170","1"
"53528170","1"
"71728170","1"
"94948170","1"
"91868170","1"
"12388170","1"
"71819170","1"
"29019170","0"
"10729170","0"
"97549170","1"
"45559170","0"
"17590170","1"
"39100170","1"
"55310170","1"
"29910170","1"
"93320170","1"
"97250170","1"
"81660170","1"
"39860170","1"
"55070170","1"
"26111170","1"
"22321170","1"
"25021170","1"
"99431170","0"
"83792170","1"
"40092170","1"
"29192170","1"
"27102170","1"
"55112170","1"
"73642170","1"
"11652170","1"
"69852170","1"
"13262170","1"
"81462170","1"
"12172170","1"
"36582170","1"
"50182170","0"
"30993170","1"
"50703170","1"
"99803170","1"
"21743170","1"
"26863170","1"
"45963170","0"
"16483170","1"
"15394170","1"
"99514170","1"
"10224170","1"
"75054170","1"
"63064170","1"
"65484170","1"
"52535270","1"
"93575270","1"
"37985270","1"
"75996270","1"
"40206270","1"
"29306270","1"
"73906270","1"
"35516270","0"
"79256270","1"
"29066270","1"
"43476270","1"
"95607270","1"
"91007270","1"
"59827270","1"
"49347270","1"
"46457270","1"
"74657270","1"
"92857270","1"
"47787270","1"
"55318270","1"
"24038270","1"
"67448270","1"
"29299270","0"
"86119270","1"
"99629270","1"
"51569270","1"
"84079270","1"
"58290270","1"
"24400270","1"
"22600270","1"
"37100270","1"
"92220270","0"
"81320270","0"
"85920270","1"
"53640270","1"
"81840270","1"
"33260270","0"
"20991270","1"
"32501270","1"
"49421270","1"
"85631270","1"
"59561270","1"
"95771270","1"
"38281270","1"
"81981270","1"
"73922270","1"
"53442270","1"
"81642270","1"
"17042270","1"
"59272270","1"
"37282270","1"
"92782270","1"
"53493270","1"
"71693270","0"
"99223270","1"
"22923270","1"
"12443270","1"
"79363270","1"
"51163270","1"
"57994270","1"
"92634270","1"
"80834270","1"
"39934270","1"
"31295370","1"
"67695370","1"
"21005370","1"
"45225370","1"
"97355370","1"
"79775370","1"
"67116370","1"
"62236370","1"
"15266370","1"
"87066370","1"
"63086370","1"
"92707370","1"
"66117370","1"
"61427370","1"
"87827370","1"
"35547370","1"
"22277370","1"
"23987370","1"
"93798370","1"
"81708370","1"
"27108370","1"
"54218370","1"
"31518370","1"
"77918370","1"
"62228370","0"
"53938370","1"
"17248370","1"
"63458370","1"
"31658370","1"
"40568370","1"
"37868370","1"
"11899370","1"
"25019370","1"
"67629370","1"
"53029370","1"
"97439370","1"
"21039370","1"
"89759370","1"
"38859370","1"
"74069370","1"
"75589370","1"
"53590370","1"
"95100370","1"
"93920370","1"
"40030370","0"
"93440370","1"
"17040370","1"
"76140370","1"
"17660370","1"
"39601370","1"
"81021370","1"
"60931370","1"
"45141370","1"
"32251370","1"
"95951370","0"
"27561370","1"
"33961370","1"
"72061370","1"
"64292370","1"
"59502370","1"
"11922370","1"
"14142370","1"
"89452370","1"
"26752370","1"
"65662370","1"
"43862370","1"
"47272370","1"
"11872370","1"
"50593370","1"
"65803370","1"
"33003370","0"
"93623370","0"
"19023370","1"
"73573370","0"
"37173370","1"
"87794370","1"
"96894370","1"
"13194370","1"
"97504370","1"
"65704370","1"
"11104370","1"
"61534370","1"
"48544370","1"
"97264370","1"
"68974370","1"
"67884370","1"
"64505470","1"
"45215470","1"
"54315470","1"
"61235470","1"
"13035470","0"
"99955470","1"
"29765470","1"
"17775470","1"
"21185470","0"
"51996470","1"
"55306470","1"
"79906470","1"
"13316470","1"
"81326470","1"
"97536470","1"
"14836470","1"
"31136470","0"
"45446470","1"
"71656470","1"
"89666470","1"
"77866470","1"
"15066470","1"
"69286470","1"
"72986470","0"
"86397470","1"
"48197470","1"
"64117470","1"
"20327470","1"
"24447470","1"
"32647470","1"
"89567470","1"
"74687470","1"
"40898470","0"
"40608470","1"
"79518470","1"
"69138470","1"
"65058470","1"
"65868470","1"
"33068470","1"
"95678470","0"
"39229470","1"
"85439470","1"
"47759470","1"
"75769470","1"
"31590470","1"
"63720470","1"
"91730470","1"
"80830470","1"
"39640470","1"
"95850470","1"
"43860470","1"
"15280470","1"
"89401470","1"
"11821470","1"
"59831470","1"
"79541470","1"
"29971470","1"
"68692470","0"
"55992470","1"
"83522470","1"
"31722470","1"
"79922470","1"
"63662470","1"
"28162470","1"
"31672470","1"
"11482470","1"
"49682470","1"
"27882470","1"
"51293470","1"
"27403470","1"
"59633470","1"
"18733470","1"
"29343470","1"
"83753470","1"
"81953470","1"
"77973470","1"
"94604470","1"
"76024470","1"
"59534470","1"
"77444470","1"
"89054470","1"
"33464470","1"
"21895570","1"
"97005570","0"
"86105570","1"
"57815570","1"
"25825570","1"
"14735570","1"
"95155570","0"
"41365570","1"
"49375570","1"
"57575570","1"
"27196570","1"
"11506570","1"
"25916570","1"
"92026570","1"
"81126570","1"
"81456570","1"
"40986570","1"
"28997570","1"
"51407570","1"
"37807570","0"
"50317570","1"
"69037570","1"
"53347570","1"
"33157570","1"
"27377570","1"
"21977570","1"
"53587570","1"
"58418570","1"
"19648570","1"
"94148570","1"
"77658570","1"
"99268570","1"
"13299570","1"
"11499570","1"
"61639570","1"
"69839570","1"
"67559570","1"
"97179570","1"
"66890570","1"
"10200570","1"
"81100570","1"
"27310570","1"
"13710570","1"
"59110570","0"
"87640570","1"
"63470570","1"
"72570570","1"
"23280570","1"
"20391570","1"
"52901570","1"
"39821570","1"
"15031570","1"
"97541570","1"
"20051570","1"
"55361570","1"
"91761570","1"
"15171570","1"
"68202570","1"
"21332570","1"
"47732570","1"
"46542570","1"
"21662570","1"
"91472570","1"
"54172570","1"
"39482570","1"
"23223570","1"
"87633570","1"
"11943570","1"
"11563570","1"
"67963570","0"
"67773570","1"
"91183570","1"
"79194570","1"
"39904570","1"
"37864570","1"
"97705670","1"
"27515670","1"
"81115670","1"
"37135670","1"
"85045670","1"
"42155670","1"
"33675670","1"
"19696670","1"
"29836670","1"
"47036670","1"
"76136670","1"
"59546670","1"
"41966670","1"
"36897670","1"
"42817670","1"
"13527670","1"
"81727670","1"
"75137670","1"
"92147670","1"
"87457670","0"
"65657670","1"
"61487670","1"
"96987670","1"
"79208670","0"
"70728670","0"
"69828670","1"
"37028670","1"
"73568670","1"
"31768670","1"
"76409670","1"
"79729670","0"
"45129670","1"
"21339670","1"
"83139670","0"
"69249670","1"
"57259670","1"
"51669670","1"
"71289670","1"
"76789670","1"
"25400670","1"
"21610670","1"
"74120670","1"
"69430670","1"
"64930670","1"
"17580670","1"
"91511670","1"
"59711670","1"
"97721670","1"
"67241670","1"
"73641670","1"
"34351670","0"
"13261670","1"
"61461670","1"
"14161670","1"
"61271670","1"
"65871670","1"
"29281670","1"
"61892670","0"
"59802670","1"
"11412670","1"
"44922670","1"
"23022670","1"
"68332670","1"
"35342670","1"
"97142670","1"
"60462670","1"
"79372670","1"
"33972670","1"
"57382670","1"
"52882670","1"
"49133670","1"
"97663670","1"
"79273670","1"
"51073670","1"
"46194670","1"
"37424670","1"
"32734670","1"
"63344670","1"
"65144670","1"
"22684670","1"
"57795770","1"
"94095770","1"
"93195770","1"
"98405770","1"
"15135770","1"
"55845770","1"
"55465770","1"
"52765770","1"
"81865770","1"
"86175770","1"
"71485770","1"
"13096770","1"
"47406770","1"
"79346770","1"
"69156770","1"
"65176770","1"
"21197770","1"
"47307770","1"
"50627770","1"
"39867770","0"
"78398770","1"
"77498770","1"
"32998770","0"
"85408770","1"
"25548770","0"
"79148770","0"
"69578770","1"
"25978770","1"
"23988770","1"
"10099770","1"
"93129770","1"
"15739770","1"
"53939770","1"
"23649770","1"
"53269770","1"
"11279770","1"
"45010770","1"
"37620770","1"
"45820770","1"
"79230770","1"
"67430770","1"
"84730770","1"
"98040770","1"
"57760770","1"
"33160770","1"
"55770770","1"
"29701770","1"
"61311770","1"
"81121770","1"
"86431770","1"
"53731770","1"
"96951770","1"
"48561770","1"
"53061770","1"
"15292770","1"
"92302770","1"
"29412770","1"
"57612770","1"
"76042770","1"
"39362770","0"
"45193770","1"
"95903770","1"
"88413770","1"
"70353770","1"
"79073770","0"
"24383770","1"
"48983770","1"
"99694770","1"
"23004770","1"
"15944770","1"
"77115870","1"
"90625870","1"
"60435870","0"
"57445870","1"
"43655870","1"
"45265870","1"
"89675870","1"
"11285870","1"
"15696870","1"
"19006870","1"
"88676870","0"
"64076870","1"
"67397870","1"
"21517870","0"
"69527870","1"
"47247870","1"
"97487870","1"
"81087870","1"
"70187870","1"
"57298870","1"
"76918870","1"
"39428870","1"
"37438870","1"
"83838870","1"
"63358870","1"
"20468870","1"
"77578870","1"
"75778870","1"
"21178870","1"
"31799870","1"
"11319870","1"
"60229870","1"
"79329870","1"
"96579870","1"
"17289870","1"
"20500870","1"
"69600870","0"
"17800870","0"
"72920870","1"
"91020870","1"
"19740870","1"
"68840870","1"
"61350870","1"
"47750870","1"
"66850870","1"
"61160870","1"
"63770870","1"
"29170870","1"
"41591870","1"
"41731870","1"
"60831870","1"
"98361870","1"
"12771870","1"
"11632870","1"
"87742870","1"
"75942870","1"
"26462870","1"
"55372870","1"
"50872870","1"
"28882870","1"
"87793870","1"
"93193870","1"
"12003870","1"
"87313870","1"
"93043870","1"
"95083870","1"
"49494870","1"
"17404870","1"
"44324870","1"
"75364870","1"
"23564870","1"
"29584870","1"
"41325970","1"
"39525970","1"
"62035970","1"
"21135970","1"
"10945970","1"
"85065970","1"
"27675970","1"
"29285970","1"
"91896970","1"
"99236970","1"
"33546970","1"
"57956970","1"
"55966970","0"
"43166970","1"
"79376970","0"
"16817970","1"
"60227970","1"
"19327970","1"
"45537970","1"
"65247970","1"
"51457970","1"
"24967970","1"
"15677970","1"
"31077970","1"
"35298970","1"
"23498970","1"
"80318970","1"
"16718970","1"
"44538970","1"
"12738970","1"
"13348970","1"
"14868970","1"
"23778970","1"
"55388970","1"
"93588970","1"
"80219970","1"
"42019970","1"
"73539970","1"
"63249970","1"
"81449970","1"
"90169970","1"
"47089970","1"
"74900970","1"
"87220970","1"
"29830970","1"
"81150970","1"
"99160970","1"
"69111970","1"
"89921970","1"
"75461970","1"
"11292970","1"
"77022970","1"
"69632970","1"
"61572970","1"
"71382970","1"
"59582970","1"
"17782970","1"
"63993970","1"
"83703970","1"
"24553970","0"
"22563970","1"
"53273970","1"
"48773970","1"
"21283970","1"
"39814970","1"
"67014970","1"
"39434970","0"
"83744970","1"
"21754970","1"
"67905070","1"
"67525070","1"
"73925070","0"
"81125070","1"
"38755070","1"
"55055070","1"
"94965070","1"
"75296070","1"
"81406070","1"
"79416070","1"
"45436070","0"
"23346070","1"
"81546070","1"
"78656070","1"
"26856070","1"
"15956070","1"
"72066070","1"
"83586070","1"
"81307070","1"
"69507070","1"
"27707070","1"
"59317070","1"
"37517070","1"
"66427070","1"
"20547070","1"
"93057070","1"
"57277070","1"
"25287070","1"
"13298070","1"
"98508070","1"
"75808070","1"
"34908070","0"
"54048070","1"
"81588070","0"
"53199070","1"
"33909070","1"
"81729070","1"
"11539070","1"
"40349070","1"
"39879070","0"
"92389070","1"
"57889070","1"
"69820070","1"
"24460070","1"
"71760070","1"
"51380070","1"
"71711070","1"
"99911070","1"
"39721070","1"
"47921070","1"
"94741070","1"
"81661070","0"
"48242070","1"
"30042070","1"
"44452070","1"
"37152070","0"
"74882070","1"
"31993070","1"
"96013070","1"
"49663070","1"
"59283070","1"
"75683070","1"
"18194070","1"
"24304070","1"
"83214070","1"
"32314070","1"
"47434070","1"
"59944070","1"
"67144070","1"
"43164070","1"
"40084070","1"
"71595180","1"
"73105180","1"
"98415180","1"
"15525180","1"
"72635180","1"
"89455180","1"
"22155180","1"
"11206180","1"
"17416180","1"
"31016180","1"
"56326180","1"
"46466180","1"
"83766180","1"
"32676180","1"
"55997180","1"
"31107180","1"
"69117180","1"
"35327180","1"
"26557180","1"
"83477180","1"
"51677180","1"
"57077180","1"
"47218180","1"
"10918180","1"
"32338180","1"
"15038180","1"
"23758180","1"
"68878180","1"
"44229180","1"
"49729180","1"
"66029180","1"
"23849180","1"
"67689180","1"
"29290180","1"
"53600180","1"
"60710180","1"
"39620180","0"
"47630180","1"
"77150180","1"
"23360180","0"
"29760180","1"
"48860180","1"
"29380180","1"
"16680180","0"
"87391180","1"
"18621180","1"
"19331180","1"
"93931180","1"
"22741180","1"
"40941180","1"
"59471180","1"
"33071180","1"
"73692180","1"
"99232180","1"
"43542180","1"
"29942180","1"
"83352180","1"
"67952180","0"
"21172180","1"
"73782180","1"
"29653180","1"
"81694180","1"
"68994180","1"
"21404180","1"
"65004180","1"
"93824180","1"
"66334180","1"
"19034180","1"
"63154180","1"
"93774180","1"
"11974180","1"
"94484180","1"
"23584180","1"
"78084180","1"
"74095280","1"
"85465280","1"
"88165280","1"
"63285280","1"
"66796280","1"
"39206280","1"
"14706280","0"
"16126280","1"
"13566280","1"
"11766280","1"
"81576280","1"
"11386280","0"
"63186280","1"
"32617280","0"
"88827280","1"
"67927280","1"
"85937280","0"
"43847280","1"
"17257280","1"
"27208280","1"
"15408280","1"
"75218280","1"
"12518280","1"
"23038280","1"
"94458280","1"
"45788280","1"
"61999280","0"
"83509280","1"
"48009280","1"
"11519280","1"
"60429280","1"
"31139280","1"
"15449280","1"
"11849280","1"
"89859280","1"
"35490280","1"
"90840280","1"
"23350280","1"
"61360280","1"
"80601280","1"
"39511280","0"
"57711280","1"
"59321280","0"
"82021280","1"
"20031280","1"
"32541280","1"
"51881280","1"
"54392280","1"
"77092280","0"
"27752280","1"
"67562280","1"
"11593280","1"
"50693280","1"
"69793280","1"
"78893280","1"
"66613280","1"
"55523280","1"
"23533280","1"
"21733280","1"
